"akatia__Auto_Merge__c","Billing_Name__c","akatia__Commodity_Group_Code__c","akatia__SubGroup_Code__c","akatia__Description__c","akatia__DNGenerate_Putaway__c","akatia__Serial_Mgt__c","Name","akatia__Item__c"
"true","Power Bank for Starlink Mini","Item","Accessory","Power Bank for Starlink Mini","false","false","PBankforMini","x"
"true","PureGear Utility Phone Case for iPhone 16","Item","Accessory","PureGear Utility Phone Case for iPhone 16","false","false","PGUtilCaseiPh16","810156308246"
"true","Recycling","Item","Accessory","Recycling","false","false","Recycling","123456789876"
"true","Return Label","Asset","Accessory","Return Label","false","false","RETURNLABEL","RETURNLABEL"
"true","Rokform Case","Item","Accessory","Rokform Case iP13/iP14/iP15/16E","false","false","RokformiP13/iP14/iP15/16E","812515033059"
"true","Rokform Swivel Dash Mount","Item","Accessory","Rokform Swivel Dash Mount","false","false","RfSDM","817667019654"
"true","Rugged Case for Samsung Galaxy Tab Active2","Item","Accessory","Rugged Case for Samsung Galaxy Tab Active2","false","false","GalaxyTabA2Case","987654321012"
"true","Samsung Power Adapter","Item","Accessory","Samsung 25W Power Adapter","false","false","S25WPA","887276780344"
"true","Samsung Galaxy Note 8 64GB Black","Asset","Android-Phone","Samsung Galaxy Note 8 64GB Black","false","false","SGN864GBB","x111111111125"
"false","Samsung Galaxy S23 FE","Asset","Android-Phone","Samsung Galaxy S23 FE 128GB Graphite","false","true","SGS23FE128GBG","887276784847"
"false","Samsung Galaxy S25 128GB Black","Asset","Android-Phone","Samsung Galaxy S25 128GB Black","false","true","SGS25128B","x111111111113"
"false","Samsung Galaxy S25","Asset","Android-Phone","Samsung Galaxy S25 128GB Navy","false","true","SGS25128GBN","887276921655"
"false","Samsung Galaxy S25 FE Jetblack 128GB","Asset","Android-Phone","Samsung Galaxy S25 FE Jetblack 128GB","false","true","SGS25FEJ128GB","198957218651"
"false","Samsung Galaxy S25 Ultra 256GB Black","Asset","Android-Phone","Samsung Galaxy S25 Ultra 256GB Black","false","true","SGUS25256GBB","x111111111126"
"false","Samsung Galaxy Tab A7 Lite","Asset","Android-Tablet","Samsung Galaxy Tab A7 Lite","false","true","SGTA7Lite","x111111111113"
"false","Samsung Galaxy Tab A9","Asset","Android-Tablet","Samsung Galaxy Tab A9","false","true","SGTA9","887276991665"
"true","SatCon Device","Asset","SATCon Device","SatCon: Undefined","false","false","SatConU","x111111111121"
"true","Screen Protector","Item","Accessory","Screen Protector iPhone 15/16","false","false","iP15/iP16SP","1234567899"
"true","Screen Protector","Item","Accessory","Screen Protector: Generic","false","false","SPG","x111111111116"
"true","SEYMAC Case","Item","Accessory","SEYMAC Samsung Galaxy Tab A11 Case","false","false","SSGTabA11C","x111111111128"
"true","SEYMAC Case","Item","Accessory","SEYMAC Samsung Galaxy Tab A7 Lite Case","false","false","SSGTabA7C","X002X4GFZL"
"true","SEYMAC Case","Item","Accessory","SEYMAC Samsung Galaxy Tab A9 8.7"" Case","false","false","SSGTabA98.7C","1234567899"
"true","SEYMAC Samsung Tablet Case","Item","Accessory","SEYMAC Samsung Tablet Case S9 FE 10.9"" / S9 11""","false","false","SSTCSF10.9""/S11""","X003XA4JPH"
"true","SEYMAC Case","Item","Accessory","SEYMAC stock case for Samsung Galaxy Tab 8.7""","false","false","SMACSCFSGT8.7""","X003ZYETPB"
"true","SEYMAC Case","Item","Accessory","SEYMAC stock case for Samsung Galaxy Tab A11","false","false","SMACSCFSGTA11","X004UT6COV"
"true","Shokz Bluetooth Headset","Item","Accessory","Shokz Opencomm 2 Bluetooth Headset","false","false","SOC2BTH","810160663232"
"true","Sim Card","Item","Accessory","Sim Card: Generic","false","false","SCG","x111111111111"
"false","Siyata SD7 16GB Black","Asset","Basic Phone","Siyata SD7 16GB Black","false","true","SSD716GBB","850024471010"
"true","Smartphone","Asset","Android-Phone","Smartphone: Undefined","false","false","SPU","x111111111117"
"false","Sonim H500 5G","Asset","Android-Phone","Sonim H500 5G","false","true","SonimH5005G","096962278571"
"false","Sonim XP Pro 128GB Black","Asset","Android-Phone","Sonim XP Pro 128GB Black","false","true","SXPP128GBB","96962277154"
"true","Speck Case","Item","Accessory","Speck Case: Generic","false","false","SPCS","x15976597321"
"true","Speck Presidio 2 Grip Case","Item","Accessory","Speck Presidio 2 Grip Case for iPhone 17e/16e/15/14/13","false","false","SP2GCfiP17e/16e/15/14/13","849944094467"
"true","Speck Presidio 2 Grip for iPhone 16","Item","Accessory","Speck Presidio 2 Grip for iPhone 16","false","false","SP2GiPh16","840168542826"
"true","Speck iPhone 16e/15/14/13 Case","Item","Accessory","Speck Presidio Perfect-Clear iPhone 16e/15/14/13","false","false","SPPCiP16e/15/14/13","849944087599"
"true","Spigen Case","Item","Accessory","Spigen Case iPhone 15","false","false","SCiP15","738516579955"
"true","Spigen Case","Item","Accessory","Spigen Case: Generic","false","false","SpigenCG","123456789"
"true","Spigen Case","Item","Accessory","spigen Core Armor case for iPhone 15","false","false","SCACFiP15","ARCHIVE"
"false","Starlink Enterprise Terminal","Asset","SATCon Device","Starlink Enterprise Terminal","false","true","SlET","x"
"true","Starlink Flat High Performance Pipe Adapter","Item","Accessory","Starlink Flat High Performance Pipe Adapter","false","false","FlatHPPA","x"
"false","Starlink Gen 3 Mesh Router","Asset","SATCon Device","Starlink Gen 3 Mesh Router","false","true","SlGen3MR","x"
"true","Starlink Gen 3 Router Mount","Item","Accessory","Starlink Gen 3 Router Mount","false","false","Gen3RM","x"
"true","Starlink High Performance Pipe & Mounting Kit","Item","Accessory","Starlink High Performance Pipe & Mounting Kit","false","false","HPP&MKit","x"
"true","Starlink Mini Bolt On Roof Mount","Item","Accessory","Starlink Mini Bolt On Roof Mount","false","false","MiniBOnRM","x"
"true","Starlink Mini Magnetic Mount","Item","Accessory","Starlink Mini Magnetic Mount","false","false","MiniMM","x"
"true","Starlink Mini Pole Rail Mount","Item","Accessory","Starlink Mini Pole Rail Mount","false","false","MiniPRM","x"
"false","Starlink Mini Terminal","Asset","SATCon Device","Starlink Mini Terminal","false","true","SlMiniT","x"
"false","Starlink Performance Gen 3","Asset","SATCon Device","Starlink Performance Gen 3","false","true","SlPGen3","x"
"false","Starlink Standard 4","Asset","SATCon Device","Starlink Standard 4","false","true","SlSt4","x"
"false","Starlink Standard 4 X","Asset","SATCon Device","Starlink Standard 4 X","false","true","SlSt4X","x"
"true","Starlink Standard Gen 3 Magnetic Mount","Item","Accessory","Starlink Standard Gen 3 Magnetic Mount","false","false","StGen3MM","x"
"true","Starlink Standard Pipe Adapter","Item","Accessory","Starlink Standard Pipe Adapter","false","false","StPA","x"
"true","Starlink Standard Pivot Mount - OEM","Item","Accessory","Starlink Standard Pivot Mount - OEM","false","false","StPM-OEM","x"
"true","Starlink Standard Wall Mount - OEM","Item","Accessory","Starlink Standard Wall Mount - OEM","false","false","StWM-OEM","x"
"true","StarTech USB-C Cable 2M","Item","Accessory","StarTech USB-C Cable 2M","false","false","STUCC2M","065030879736"
"false","Surface Pro - Snapdragon X Plus (11th) 256GB Black","Asset","Android-Tablet","Surface Pro - Snapdragon X Plus (11th) 256GB Black","false","true","SP-SXP(11th)256GBB","889842189469"
"false","Surface Pro - Snapdragon X Plus (11th) 256GB Platinum","Asset","Android-Tablet","Surface Pro - Snapdragon X Plus (11th) 256GB Platinum","false","true","SP-SXP(11th)256GBP","889842189445"
"false","Surface Pro - Snapdragon X Plus (11th) 512GB Black","Asset","Android-Tablet","Surface Pro - Snapdragon X Plus (11th) 512GB Black","false","true","SP-SXP(11th)512GBB","889842189476"
"false","Surface Pro - Snapdragon X Plus (11th) 512GB Dune","Asset","Android-Tablet","Surface Pro - Snapdragon X Plus (11th) 512GB Dune","false","true","SP-SXP(11th)512GBD","889842189490"
"false","Surface Pro - Snapdragon X Plus (11th) 512GB Platinum","Asset","Android-Tablet","Surface Pro - Snapdragon X Plus (11th) 512GB Platinum","false","true","SP-SXP(11th)512GBP","889842189452"
"false","Surface Pro - Snapdragon X Plus (11th) 512GB Sapphire","Asset","Android-Tablet","Surface Pro - Snapdragon X Plus (11th) 512GB Sapphire","false","true","SP-SXP(11th)512GBS","889842189483"
"false","Surface Pro 10 - Intel Core Ultra 5 256GB Black","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 5 256GB Black","false","true","SP10ICU5256GBB","889842153033"
"false","Surface Pro 10 - Intel Core Ultra 5 256GB Platinum","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 5 256GB Platinum","false","true","SP10ICU5256GBP","889842153019"
"false","Surface Pro 10 - Intel Core Ultra 5 512GB Black","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 5 512GB Black","false","true","SP10ICU5512GBB","889842153040"
"false","Surface Pro 10 - Intel Core Ultra 5 512GB Platinum","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 5 512GB Platinum","false","true","SP10ICU5512GBP","889842153026"
"false","Surface Pro 10 - Intel Core Ultra 7 1TB Black","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 7 1TB Black","false","true","SP10ICU71TBB","889842154160"
"false","Surface Pro 10 - Intel Core Ultra 7 1TB Platinum","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 7 1TB Platinum","false","true","SP10ICU71TBP","889842154139"
"false","Surface Pro 10 - Intel Core Ultra 7 256GB Black","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 7 256GB Black","false","true","SP10ICU7256GBB","889842154146"
"false","Surface Pro 10 - Intel Core Ultra 7 256GB Platinum","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 7 256GB Platinum","false","true","SP10ICU7256GBP","889842154115"
"false","Surface Pro 10 - Intel Core Ultra 7 512GB Black","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 7 512GB Black","false","true","SP10ICU7512GBB","889842154153"
"false","Surface Pro 10 - Intel Core Ultra 7 512GB Platinum","Asset","Android-Tablet","Surface Pro 10 - Intel Core Ultra 7 512GB Platinum","false","true","SP10ICU7512GBP","889842154122"
"true","T-Mobile SIM","Item","Accessory","T-Mobile SIM Card","false","false","TMSC","610214664761"
"true","Tablet","Asset","Android-Tablet","Tablet: Undefined","false","false","TU","x111111111119"
"false","TCL FLIP 3 16GB Black","Asset","Basic Phone","TCL FLIP 3 16GB Black","false","true","TCLF316GBB","889063032111"
"false","TCL FLIP 3 Voice & Text Only 16GB Black","Asset","Basic Phone","TCL FLIP 3 Voice & Text Only 16GB Black","false","true","TCLF3V&TO16GBB","889063032128"
"false","TCL K33 5G","Asset","Android-Phone","TCL K33 5G","false","true","TCLK335G","889063533744"
"false","TCL Linkzone 5G","Asset","Aircard","TCL Linkzone 5G","false","true","TCL Linkzone 5G","889063521789"
"true","Sim Card","Item","Accessory","TMO Sim Card","false","false","TMOSIM","x111111111128"
"true","Torras iPhone 12 Mini Case","Item","Accessory","Torras iPhone 12 Mini Case","false","false","TiP12MC","X002YD94ZJ"
"true","Torras iPhone 13 Case","Item","Accessory","Torras iPhone 13 Case","false","false","TiP13C","X003CNC7FJ"
"true","Torras iPhone 13 Mini Case","Item","Accessory","Torras iPhone 13 Mini Case","false","false","TiP13MC","X002W477I1"
"true","UAG Case","Item","Accessory","UAG Case: Generic","false","false","UAGCG","x111111111111"
"true","UAG iPad Case","Item","Accessory","UAG iPad A16/10th Gen Enterprise Case","false","false","UAGiPA1610GEC","840283913310"
"true","UAG iPad Case","Item","Accessory","UAG Metropolis With Handstrap For iPad Pro 11"" M4","false","false","UAGMWHFiPP11M4","738516063232"
"true","UAG Pathfinder Case for iPhone 17e/16e","Item","Accessory","UAG Pathfinder Case for iPhone 17e/16e","false","false","UAGPC17E16E","849944098380"
"true","UAG Pathfinder Case for Samsung Galaxy S20 FE","Item","Accessory","UAG Pathfinder Case for Samsung Galaxy S20 FE","false","false","UagPfGalaxyS20FE","812451037937"
"true","UAG Case","Item","Accessory","UAG Plasma XTE Case with MagSafe iPhone 16","false","false","UAGXTEC16","X840283915086"
"true","Wall Adapter","Item","Accessory","UAG SRGE 30W 2-Port Wall Charger","false","false","UAGSRGE30W2PWC","archive"
"true","Wall Adapter","Item","Accessory","UAG Wall Adapter","false","false","UAGWA","840283925399"
"true","USB C Charging Bundle","Item","Accessory","USB C Charger Bundle: Generic","false","false","USCBCB","x111111111128"
"true","Wall Adapter","Item","Accessory","USB Wall Charger","false","false","USBBAC","x111111111128"
"true","Charging Cable","Item","Accessory","USB-A to Lightning Charging Cord","false","false","USB-ATLCC","11234567899"
"true","Wall Adapter","Item","Accessory","USB-C Power Adapter","false","false","USBCAC","1234567899"
"true","Charging Cord","Item","Accessory","USB-C to USB-C Charging Cord","false","false","USBCC","1234567899"
"true","Wall Adapter","Item","Accessory","USB-C Wall Charger","false","false","UCWC","x1111111111299"
"true","Verizon Wall Adapter","Item","Accessory","Verizon 20W USB-C Wall Adapter","false","false","V2UWA","810090111087"
"true","Verizon Charging Cable 10'","Item","Accessory","Verizon Charging Cable USB-C to USB-A 10'","false","false","VCCUCtUA10'","097738608622"
"true","Sim Card","Item","Accessory","VZW Sim Card","false","false","VZWSIM","840168005093"
"true","Wall Adapter","Item","Accessory","Wall Charger: Generic","false","false","WCG","x111111111113"
"true","ZAGG Anti-Glare SP 15P/16P","Item","Accessory","ZAGG Anti-Glare Elite Screen Protector iPhone 15P/16P","false","false","ZAGESPi15P/16P","840390330413"
"true","Zagg iPad Case","Asset","Accessory","Zagg Crystal Palace with Folio iPad A16/10th Gen","false","false","ZCPwFiPA16/10thG","840390340368"
"true","Zagg Screen Protector","Item","Accessory","Zagg Glass Elite iPhone 16/15","false","false","ZGEiP16/15","840390318145"
"true","Zagg iPad Pro 11"" & iPad Air Screen Protector","Item","Accessory","Zagg Glass Elite Visionguard iPad Pro 11"" (4th/3rd/2nd/1st Gen) iPad Air (5th/4th Gen)","false","false","ZGEViPP11(4/3/2/1G)iPA(5/4G)","840056145375"
"true","Zagg Screen Protector","Item","Accessory","Zagg Glass Elite Visionguard iPhone SE/8/7/6s/6","false","false","ZGEViPSE/8/7/6s/6","840056120143"
"true","Screen Protector","Item","Accessory","Zagg Glass XTR4 iPhone 16/15","false","false","ZGSP16","840390317261"
"true","Screen Protector","Item","Accessory","ZAGG Invisible Shield Elite For iPhone 17e/16e/14/13/13 Pro","false","false","ZISGEFiP17e/16e/14/13/13 Pro","840390353344"
"true","Screen Protector","Item","Accessory","ZAGG Invisible Shield Glass Elite Anti-Glare For iPhone 16/15","false","false","ZISGEAGFiP16/15","840390330406"
"true","Screen Protector","Item","Accessory","ZAGG Invisible Shield Glass Elite+ For iPhone 17e/16e/14/13/13 Pro","false","false","ZSPiP17e/16e/14/13/13Pro","849944097369"
"true","ZAGG Shield GSP iP15/16","Item","Accessory","ZAGG Invisible Shield Glass Screen Protector iPhone 15/16","false","false","ZISGSPiP15/16","840390367426"
"true","Zagg Screen Protector iPhone 14/13/13 Pro","Item","Accessory","Zagg Invisible Shield Glass XTR2 iPhone 14/13/13 Pro","false","false","ZIGXiP14/13/13P","840056167261"
"true","Zagg Screen Protector","Item","Accessory","Zagg Invisible Shield iPad A16/10th Gen","false","false","ZISiPA16/10thG","840390354211"
"true","Zagg Screen Protector","Item","Accessory","Zagg Invisible Shield iPhone 15","false","false","ZISiP15","840056183452"
"true","Zagg Liquid Screen Protector","Item","Accessory","Zagg Invisible Shield Liquid Defense +","false","false","ZISLD+","840056173262"
"true","Zagg screen protector for iPhone 16/15","Item","Accessory","Zagg Invisible Shield Perfect Fit for iPhone 16/15","false","false","ZISPFiP16/15","849944097376"
"true","Zagg iPad Pro 11"" M4 Screen Protector","Item","Accessory","Zagg Invisible Shield Privacy iPad Pro 11"" M4","false","false","ZISPiPP11""M4","840390314192"
"true","Zagg Screen Protector For Google Pixel 9 Pro Fold","Item","Accessory","ZAGG Invisible Shield XTR3 For Google Pixel 9 Pro Fold","false","false","ZISXTR3GP9PF","840390324351"
"true","ZAGG Screen Protector For Samsung S24","Item","Accessory","ZAGG Invisible Shield XTR3 For Samsung S24","false","false","ZISXTR3S24","840390305428"
"true","Zagg iPad Pro 11"" M4 Screen Protector","Item","Accessory","Zagg Invisible Shield XTR3 iPad Pro 11"" M4","false","false","ZISiPP11M","840390333322"
"true","Screen Protector","Item","Accessory","ZAGG Invisible Shield XTR4 For iPad Pro 11"" M4","false","false","ZISXTR4FiPPM4","840390378385"
"true","Screen Protector","Item","Accessory","ZAGG Invisible Shield XTR4 For iPhone 16/15","false","false","ZISXTR4FiP16/15","840390318220"
"true","Screen Protector","Item","Accessory","ZAGG Invisible Shield XTR4 For iPhone 17e/16e/14/13/13 Pro","false","false","ZISGXTR4FiP17e/16e/14/13/13 Pro","840390351432"
"true","ZAGG Screen Protector iPhone 15 Plus/16 Plus","Item","Accessory","ZAGG Invisible Shield XTR4 Screen Protector iPhone 15 Plus/16 Plus","false","false","ZISXSPiP15P/16P","840390318237"
"true","ZAGG Screen Protector +Camera Lens Protector for iPhone 16","Item","Accessory","ZAGG Invisible Shield XTR4+Camera Lens Protector for iPhone 16","false","false","ZISXTR4+CLPiP16","840390318305"
"true","Zagg Screen Protector iPhone 17 Pro Max","Item","Accessory","ZAGG Invisible Shield XTR5 For iPhone 17 Pro Max","false","false","ZISXTR5IP17PM","840390357298"
"true","Screen Protector","Item","Accessory","ZAGG Invisible Shield XTR5 for iPhone 17Pro","false","false","ZAGGISXTR5iP17P","840390357281"
"false","Screen Protector","Item","Accessory","ZAGG Invisible Shield XTR5 For iPhone 6.6"" New 2025","false","false","ZAGGISXTR5iP6.6N2025","840390357274"
"true","Zagg Lens Protector","Item","Accessory","Zagg Lens Protection iPhone 2025","false","false","ZLPiP2025","840390353887"
"true","Screen Protector","Item","Accessory","Zagg Lens Protector iPhone 16/15","false","false","ZGSPL16","840390317261A"
"true","ZAGG Pro Keys for iPad (10th Gen)","Item","Accessory","ZAGG Pro Keys for iPad (10th Gen)","false","false","ZPKiPad10","840056174153"
"true","Zagg Keyboard Case","Item","Accessory","ZAGG Rugged Keyboard Case iPad A16","false","false","ZRKCiPadA16","840056181854"
"true","Screen Protector","Item","Accessory","Zagg Screen Protector for iPhone 17","false","false","ZSP","840390357267"
"true","Screen Protector","Item","Accessory","Zagg Screen Protector iPhone 16 Plus","false","false","ZSPiP16+","840390318312"
